OrderID,OrderDate,ShippingDate,ShippingMode,CustomerID,Sales,Profit,Discount
BU-2012-8790,06/01/12,06/03/12,Second Class,JO-5280,56.46,0.0,0.2
BU-2012-8970,09/06/12,09/08/12,First Class,RH-9555,58.83,0.0,0.2
BU-2012-9500,10/05/12,10/10/12,Standard Class,JD-5790,56.46,0.0,0.2
BU-2012-9650,07/17/12,07/20/12,First Class,PF-9120,14.82,0.0,0.2
BU-2013-2680,11/19/13,11/22/13,Second Class,PB-9210,74.52,0.0,0.2
BU-2013-2690,08/20/13,08/25/13,Standard Class,AS-240,45.09,0.0,0.2
BU-2013-2970,11/11/13,11/17/13,Standard Class,TH-11100,6.78,0.0,0.2
BU-2013-3730,04/02/13,04/04/13,First Class,CM-2655,1146.0,0.0,0.2
BU-2013-3760,11/05/13,11/07/13,Second Class,LF-7185,119.16,0.0,0.2
BU-2013-4020,09/11/13,09/16/13,Standard Class,JK-5370,62.61,0.0,0.2
BU-2013-4720,12/17/13,12/18/13,First Class,LF-7185,16.14,0.0,0.2
BU-2013-5320,08/14/13,08/16/13,First Class,RE-9405,48.96,0.0,0.2
BU-2013-5690,06/06/13,06/10/13,Standard Class,VT-11700,2046.72,0.0,0.2
BU-2013-6440,11/11/13,11/13/13,First Class,PC-8745,48.63,0.0,0.2
BU-2013-7380,01/31/13,02/04/13,Standard Class,MH-7455,26.37,0.0,0.2
BU-2013-9100,07/20/13,07/27/13,Standard Class,TT-11220,6.12,0.0,0.2
BU-2013-9480,12/20/13,12/21/13,First Class,CS-1860,10.89,0.0,0.2
BU-2013-9680,09/09/13,09/14/13,Standard Class,DH-3675,26.25,0.0,0.2
BU-2014-2740,01/13/14,01/13/14,Same Day,GD-4590,783.72,0.0,0.2
BU-2014-2850,07/08/14,07/08/14,Same Day,DP-3105,199.2,0.0,0.2
BU-2014-290,06/07/14,06/13/14,Standard Class,CA-2265,2184.0,0.0,0.2
BU-2014-370,06/17/14,06/20/14,Second Class,JL-5130,70.47,0.0,0.2
BU-2014-7540,03/01/14,03/07/14,Standard Class,MH-8025,720.48,0.0,0.2
BU-2014-8530,08/09/14,08/12/14,First Class,BD-1620,674.4,0.0,0.2
BU-2014-880,02/13/14,02/19/14,Standard Class,KM-6375,211.65,0.0,0.2
BU-2014-9020,04/28/14,04/30/14,Second Class,LH-7155,169.68,0.0,0.2
BU-2014-9200,11/06/14,11/12/14,Standard Class,CC-2475,14.7,0.0,0.2
BU-2014-9730,09/08/14,09/12/14,Standard Class,CJ-1875,249.57,0.0,0.2
BY-2011-3790,05/03/11,05/07/11,Standard Class,MV-7485,101.4,0.0,0.2
BY-2012-8590,11/14/12,11/20/12,Standard Class,KA-6525,434.04,0.0,0.2
CA-2011-100006,09/07/11,09/13/11,Standard Class,DK-13375,1133.91,11.76,0.0
CA-2011-100090,07/08/11,07/12/11,Standard Class,EB-13705,1180.224,12.97,0.2
CA-2011-100293,03/14/11,03/18/11,Standard Class,NF-18475,546.336,3.22,0.2
CA-2011-100328,01/29/11,02/04/11,Standard Class,JC-15340,3.928,0.36,0.2
CA-2011-100363,04/08/11,04/15/11,Standard Class,JM-15655,4.736,0.16,0.2
CA-2011-100391,05/25/11,05/29/11,Standard Class,BW-11065,29.24,0.31,0.0
CA-2011-100678,04/18/11,04/22/11,Standard Class,KM-16720,5.376,0.1,0.2
CA-2011-100706,12/16/11,12/18/11,Second Class,LE-16810,176.76,1.56,0.0
CA-2011-100762,11/24/11,11/29/11,Standard Class,NG-18355,432.36,11.93,0.0
CA-2011-100860,03/26/11,03/30/11,Second Class,CS-12505,93.75,2.74,0.0
CA-2011-100867,10/19/11,10/24/11,Standard Class,EH-14125,1929.312,18.73,0.2
CA-2011-100881,03/28/11,04/01/11,Standard Class,DR-12940,907.128,60.33,0.2
CA-2011-100895,06/02/11,06/06/11,Standard Class,SV-20785,719.91,27.96,0.0
CA-2011-100916,10/21/11,10/26/11,Standard Class,FH-14275,2.84,0.21,0.0
CA-2011-100972,11/19/11,11/24/11,Second Class,DB-13360,499.32,14.67,0.0
CA-2011-101147,12/02/11,12/04/11,First Class,MC-17575,2.394,0.23,0.2
CA-2011-101175,12/09/11,12/14/11,Standard Class,DM-12955,604.224,7.23,0.2
CA-2011-101266,08/27/11,08/30/11,Second Class,MM-17920,26.72,1.39,0.0
CA-2011-101364,12/22/11,12/26/11,Standard Class,TW-21025,3857.256,30.75,0.2
CA-2011-101392,12/07/11,12/13/11,Standard Class,AS-10630,1885.52,23.68,0.0
CA-2011-101427,12/26/11,12/30/11,Standard Class,AY-10555,24.048,4.8096,0.2
CA-2011-101462,04/20/11,04/25/11,Standard Class,BP-11230,239.68,0.0,0.2
CA-2011-101476,09/12/11,09/13/11,First Class,SD-20485,69.99,0.0,0.2
CA-2011-101560,11/28/11,12/01/11,Second Class,CS-12250,52.48,4.16,0.0
CA-2011-101602,12/15/11,12/18/11,First Class,MC-18100,122.04,0.71,0.2
CA-2011-101770,03/31/11,04/04/11,Standard Class,KB-16240,1.869,0.17,0.2
CA-2011-101833,11/17/11,11/22/11,Second Class,FG-14260,103.32,3.12,0.0
CA-2011-101931,10/28/11,10/31/11,First Class,TS-21370,12.56,1.41,0.0
CA-2011-102008,09/30/11,10/04/11,Standard Class,RA-19915,48.94,7.23,0.0
CA-2011-102085,10/04/11,10/09/11,Standard Class,JD-16015,116.96,1.04,0.0
CA-2011-102274,11/21/11,11/26/11,Standard Class,DH-13075,16.38,0.25,0.0
CA-2011-102295,11/24/11,11/26/11,Second Class,EH-13990,120.712,24.1424,0.2
CA-2011-102330,12/29/11,01/03/12,Standard Class,AI-10855,532.8,7.9,0.0
CA-2011-102645,01/24/11,01/29/11,Standard Class,IM-15055,240.48,4.31,0.0
CA-2011-102652,04/06/11,04/12/11,Standard Class,AY-10555,55.48,2.28,0.0
CA-2011-102673,11/01/11,11/05/11,Standard Class,KH-16630,30.816,1.21,0.2
CA-2011-102869,09/09/11,09/14/11,Second Class,LC-17140,46.656,1.35,0.2
CA-2011-102988,04/05/11,04/09/11,Second Class,GM-14695,25.92,1.79,0.0
CA-2011-103058,07/23/11,07/24/11,First Class,AG-10270,199.96,22.93,0.0
CA-2011-103086,10/17/11,10/19/11,Second Class,EB-14170,10.624,1.26,0.2
CA-2011-103100,12/20/11,12/23/11,First Class,AB-10105,3.69,0.39,0.0
CA-2011-103191,09/22/11,09/27/11,Standard Class,VG-21805,994.608,198.9216,0.2
CA-2011-103219,11/09/11,11/13/11,Standard Class,BF-11215,508.68,0.0,0.2
CA-2011-103310,05/10/11,05/15/11,Standard Class,GM-14680,79.92,2.45,0.0
CA-2011-103317,07/05/11,07/08/11,First Class,DM-13525,39.04,4.94,0.2
CA-2011-103331,08/26/11,09/01/11,Standard Class,KB-16315,3.38,0.22,0.0
CA-2011-103366,01/16/11,01/18/11,First Class,EH-13990,749.75,45.24,0.0
CA-2011-103373,05/18/11,05/24/11,Standard Class,BS-11755,1559.592,56.75,0.2
CA-2011-103401,11/21/11,11/26/11,Standard Class,GR-14560,25.92,0.67,0.0
CA-2011-103429,05/30/11,06/01/11,First Class,LW-16825,159.84,12.9,0.0
CA-2011-103492,10/10/11,10/15/11,Standard Class,CM-12715,4319.712,42.38,0.2
CA-2011-103527,09/09/11,09/14/11,Second Class,CC-12220,32.688,1.41,0.2
CA-2011-103590,11/30/11,12/04/11,Standard Class,JL-15505,249.12,4.74,0.0
CA-2011-103660,08/25/11,08/30/11,Standard Class,MW-18220,7055.608,47.7,0.2
CA-2011-103702,09/12/11,09/17/11,Standard Class,AF-10885,447.468,313.2276,0.2
CA-2011-103744,02/24/11,02/28/11,Standard Class,MG-17875,20.808,0.5,0.2
CA-2011-103800,01/04/11,01/08/11,Standard Class,DP-13000,32.896,1.82,0.2
CA-2011-103807,12/02/11,12/09/11,Standard Class,EM-13825,5.95,0.35,0.0
CA-2011-103849,05/11/11,05/16/11,Standard Class,PG-18895,100.792,8.21,0.2
CA-2011-103940,09/17/11,09/21/11,Standard Class,BN-11515,60.56,2.45,0.0
CA-2011-103989,03/19/11,03/21/11,First Class,MC-17605,14.976,1.11,0.2
CA-2011-104178,08/25/11,08/29/11,Standard Class,JM-15265,103.68,3.11,0.0
CA-2011-104269,03/01/11,03/06/11,Second Class,DB-13060,915.136,47.89,0.2
CA-2011-104283,06/27/11,07/01/11,Standard Class,LM-17065,85.98,6.9,0.0
CA-2011-104402,06/17/11,06/23/11,Standard Class,DB-13660,197.91,4.05,0.0
CA-2011-104472,06/02/11,06/07/11,Standard Class,CK-12325,439.92,4.38,0.0
CA-2011-104563,03/07/11,03/12/11,Standard Class,CM-12715,103.25,0.52,0.0
CA-2011-104738,12/30/11,01/01/12,Second Class,SP-20620,38.952,1.71,0.2
CA-2011-104773,12/08/11,12/13/11,Standard Class,TB-21175,120.832,24.1664,0.2
CA-2011-104780,05/21/11,05/25/11,Standard Class,BT-11530,254.72,3.17,0.0
CA-2011-104808,02/05/11,02/09/11,Second Class,MH-17440,34.496,6.8992,0.2
CA-2011-104829,11/18/11,11/21/11,Second Class,JG-15805,153.86,3.96,0.0
CA-2011-104976,12/09/11,12/16/11,Standard Class,CK-12760,208.08,2.88,0.0
CA-2011-105165,09/07/11,09/10/11,First Class,SZ-20035,65.592,1.25,0.2
CA-2011-105172,04/04/11,04/09/11,Standard Class,PK-18910,113.4,2.66,0.0
CA-2011-105249,11/28/11,11/28/11,Same Day,DH-13675,14.72,1.36,0.0
CA-2011-105270,11/11/11,11/18/11,Standard Class,AP-10915,91.44,4.02,0.0
CA-2011-105340,11/22/11,11/25/11,First Class,EH-14185,6.928,3.17,0.2
CA-2011-105417,01/08/11,01/13/11,Standard Class,VS-21820,230.184,6.69,0.2
CA-2011-105648,03/03/11,03/07/11,Standard Class,EJ-14155,1879.056,375.8112,0.2
CA-2011-105872,05/30/11,06/06/11,Standard Class,JG-15160,281.472,12.8,0.2
CA-2011-105893,11/11/11,11/18/11,Standard Class,PK-19075,3995.28,50.69,0.0
CA-2011-105984,11/24/11,11/24/11,Same Day,MY-18295,1833.174,97.76,0.2
CA-2011-106054,01/07/11,01/08/11,First Class,JO-15145,38.34,0.0,0.2
CA-2011-106229,06/07/11,06/11/11,Second Class,NR-18550,806.805,403.4025,0.2
CA-2011-106264,12/26/11,12/30/11,Standard Class,CK-12595,35.73,0.64,0.0
CA-2011-106376,12/05/11,12/10/11,Standard Class,BS-11590,671.872,12.88,0.2
CA-2011-106439,10/31/11,11/04/11,Standard Class,GG-14650,34.02,1.2,0.0
CA-2011-106572,09/05/11,09/10/11,Standard Class,NP-18700,528.64,19.39,0.2
CA-2011-106719,08/24/11,08/24/11,Same Day,RB-19645,16.576,1.4,0.2
CA-2011-106726,12/06/11,12/08/11,First Class,RS-19765,8829.31,506.49,0.0
CA-2011-106803,12/29/11,01/02/12,Standard Class,DC-13285,49.12,1.46,0.0
CA-2011-106810,05/14/11,05/20/11,Standard Class,AJ-10795,621.76,20.94,0.2
CA-2011-106971,09/02/11,09/08/11,Standard Class,BM-11785,3331.608,46.08,0.2
CA-2011-107139,07/05/11,07/11/11,Standard Class,DP-13390,1085.76,10.86,0.2
CA-2011-107153,09/28/11,10/03/11,Standard Class,GZ-14545,138.78,0.0,0.2
CA-2011-107181,02/05/11,02/09/11,Standard Class,DB-13270,136.96,3.16,0.0
CA-2011-107398,08/25/11,08/30/11,Standard Class,BS-11590,8.586,0.17,0.2
CA-2011-107454,11/02/11,11/06/11,Standard Class,RD-19720,244.02,2.86,0.0
CA-2011-107524,03/02/11,03/08/11,Standard Class,KN-16705,22.72,0.94,0.0
CA-2011-107573,12/12/11,12/17/11,Standard Class,PB-19150,70.416,2.25,0.2
CA-2011-107594,07/02/11,07/06/11,Standard Class,EH-13945,5.58,0.57,0.0
CA-2011-107706,02/15/11,02/20/11,Second Class,ST-20530,48.528,9.7056,0.2
CA-2011-107755,02/08/11,02/13/11,Standard Class,CK-12760,807.52,12.6,0.0
CA-2011-107769,10/28/11,11/01/11,Standard Class,BT-11395,515.96,21.72,0.0
CA-2011-107811,04/29/11,05/03/11,Standard Class,LA-16780,499.6,10.56,0.2
CA-2011-107818,09/08/11,09/14/11,Standard Class,MC-17275,11.76,0.76,0.0
CA-2011-107916,08/24/11,08/26/11,First Class,JP-15460,26.56,2.04,0.0
CA-2011-108147,06/08/11,06/13/11,Standard Class,RD-19480,136.96,5.65,0.2
CA-2011-108182,02/07/11,02/11/11,Second Class,DL-13315,17.904,14.3232,0.2
CA-2011-108189,10/02/11,10/05/11,First Class,ES-14080,7.16,0.93,0.2
CA-2011-108273,12/16/11,12/21/11,Standard Class,EJ-13720,254.016,2.39,0.2
CA-2011-108609,10/31/11,11/02/11,Second Class,AJ-10780,11373.312,277.66,0.2
CA-2011-108707,10/24/11,10/29/11,Standard Class,DB-12910,20.736,0.73,0.2
CA-2011-108861,05/28/11,06/01/11,Standard Class,MM-17260,547.84,8.29,0.2
CA-2011-108903,10/03/11,10/03/11,Same Day,DO-13435,72.4,3.17,0.2
CA-2011-109043,08/15/11,08/17/11,First Class,CS-12355,456.8,14.78,0.2
CA-2011-109127,12/21/11,12/25/11,Standard Class,JC-15775,103.68,0.89,0.0
CA-2011-109134,11/05/11,11/10/11,Standard Class,DE-13255,120.24,0.88,0.0
CA-2011-109218,06/30/11,07/03/11,Second Class,AR-10825,162.0,0.0,0.2
CA-2011-109232,01/14/11,01/17/11,Second Class,ND-18370,3275.64,52.32,0.0
CA-2011-109302,08/12/11,08/16/11,Standard Class,CS-12175,1373.47,0.0,0.2
CA-2011-109491,02/21/11,02/27/11,Standard Class,LC-16930,186.93,3.97,0.0
CA-2011-109680,10/06/11,10/09/11,First Class,VP-21760,772.68,11.84,0.0
CA-2011-109855,09/01/11,09/05/11,Standard Class,LH-16900,1071.0,31.59,0.0
CA-2011-109890,07/21/11,07/27/11,Standard Class,PG-18820,71.96,1.73,0.0
CA-2011-109897,08/12/11,08/16/11,Standard Class,BW-11200,256.32,12.88,0.0
CA-2011-109904,07/14/11,07/17/11,Second Class,BF-10975,53.82,1.81,0.0
CA-2011-109918,09/07/11,09/12/11,Second Class,LR-17035,41.12,0.79,0.0
CA-2011-109932,12/09/11,12/11/11,First Class,VP-21760,21.376,1.07,0.2
CA-2011-110030,12/06/11,12/08/11,Second Class,LF-17185,71.928,4.26,0.2
CA-2011-110065,08/05/11,08/11/11,Standard Class,SP-20650,135.99,0.0,0.2
CA-2011-110072,10/22/11,10/28/11,Standard Class,MG-17680,375.552,10.94,0.2
CA-2011-110100,04/25/11,04/29/11,Standard Class,LC-16885,907.128,37.53,0.2
CA-2011-110184,07/12/11,07/16/11,Standard Class,BF-11170,2247.75,52.56,0.0
CA-2011-110219,05/05/11,05/08/11,First Class,EB-13870,383.607,115.0821,0.2
CA-2011-110352,11/23/11,11/29/11,Standard Class,ED-13885,47.36,2.18,0.2
CA-2011-110408,10/18/11,10/20/11,Second Class,AS-10225,6974.75,140.1,0.0
CA-2011-110422,01/22/11,01/24/11,Second Class,TB-21400,75.744,3.64,0.2
CA-2011-110527,08/09/11,08/16/11,Standard Class,ED-13885,167.04,0.77,0.0
CA-2011-110555,04/11/11,04/18/11,Standard Class,MM-18055,609.56,4.86,0.0
CA-2011-110611,10/06/11,10/13/11,Standard Class,JD-16015,419.6,83.92,0.2
CA-2011-110639,08/23/11,08/23/11,Same Day,RH-19495,103.68,5.38,0.0
CA-2011-110786,12/29/11,01/02/12,Standard Class,AJ-10795,84.48,2.5,0.0
CA-2011-110849,04/18/11,04/23/11,Standard Class,JL-15835,52.48,0.6,0.0
CA-2011-111003,06/01/11,06/06/11,Standard Class,CR-12625,1735.2,14.33,0.0
CA-2011-111059,02/04/11,02/07/11,Second Class,TB-21400,39.816,2.26,0.2
CA-2011-111150,12/31/11,01/04/12,Standard Class,RW-19630,332.71,3.61,0.0
CA-2011-111157,03/02/11,03/06/11,Standard Class,NH-18610,3.424,0.41,0.2
CA-2011-111192,07/30/11,08/05/11,Standard Class,TS-21430,10942.72,70.66,0.0
CA-2011-111360,11/24/11,11/30/11,Standard Class,AT-10435,17.226,0.1,0.2
CA-2011-111451,12/26/11,12/28/11,First Class,KL-16555,655.056,60.56,0.2
CA-2011-111500,08/17/11,08/21/11,Standard Class,DJ-13510,71.84,2.09,0.0
CA-2011-111773,06/29/11,07/03/11,Standard Class,JK-15625,41.76,8.352,0.2
CA-2011-111857,04/23/11,04/26/11,Second Class,NM-18445,48.91,4.34,0.0
CA-2011-111871,03/18/11,03/21/11,Second Class,EK-13795,11983.3,1797.495,0.2
CA-2011-111899,05/04/11,05/05/11,First Class,NC-18340,32.832,1.68,0.2
CA-2011-111934,05/05/11,05/07/11,First Class,GD-14590,23.76,1.69,0.0
CA-2011-111962,09/29/11,10/04/11,Standard Class,EB-14170,4038.75,30.49,0.0
CA-2011-112158,12/02/11,12/04/11,First Class,DP-13165,479.84,16.5,0.0
CA-2011-112291,04/03/11,04/08/11,Standard Class,KE-16420,22.32,0.24,0.0
CA-2011-112326,01/05/11,01/09/11,Standard Class,PO-19195,35.352,0.99,0.2
CA-2011-112403,03/31/11,03/31/11,Same Day,JO-15280,0.852,0.1,0.2
CA-2011-112718,12/16/11,12/21/11,Standard Class,KN-16450,1.167,0.07,0.2
CA-2011-112837,09/11/11,09/16/11,Standard Class,LW-17125,383.85,0.0,0.2
CA-2011-112851,09/17/11,09/21/11,Standard Class,NR-18550,548.82,18.49,0.0
CA-2011-113047,10/24/11,10/24/11,Same Day,AP-10915,35.55,5.06,0.0
CA-2011-113166,12/24/11,12/26/11,First Class,LF-17185,19.136,1.98,0.2
CA-2011-113257,12/16/11,12/18/11,Second Class,SC-20305,1279.872,83.87,0.2
CA-2011-113271,07/09/11,07/14/11,Standard Class,DS-13030,11.12,0.28,0.0
CA-2011-113320,12/12/11,12/15/11,Second Class,LH-17155,26.82,0.56,0.0
CA-2011-113362,09/14/11,09/19/11,Standard Class,AJ-10960,33.21,0.55,0.0
CA-2011-113383,09/10/11,09/13/11,First Class,SF-20065,327.68,15.81,0.0
CA-2011-113579,12/13/11,12/15/11,Second Class,KD-16345,541.44,8.53,0.0
CA-2011-113768,05/13/11,05/19/11,Standard Class,AH-10030,16.0,0.15,0.0
CA-2011-113859,09/13/11,09/17/11,Standard Class,BC-11125,2040.696,612.2088,0.2
CA-2011-113880,03/01/11,03/05/11,Standard Class,VF-21715,52.416,1.94,0.2
CA-2011-113887,04/05/11,04/07/11,First Class,TH-21550,55.48,0.0,0.2
CA-2011-113929,06/16/11,06/21/11,Standard Class,CK-12205,140.0,1.72,0.0
CA-2011-113964,09/23/11,09/30/11,Standard Class,JP-16135,73.856,2.55,0.2
CA-2011-114125,07/09/11,07/13/11,Standard Class,GH-14410,2.88,0.47,0.0
CA-2011-114181,05/10/11,05/14/11,Second Class,AF-10885,111.6,1.47,0.2
CA-2011-114195,11/01/11,11/03/11,First Class,EA-14035,137.408,7.45,0.2
CA-2011-114251,11/05/11,11/10/11,Standard Class,MD-17350,116.832,6.26,0.2
CA-2011-114314,10/11/11,10/15/11,Standard Class,DB-13555,7.31,1.08,0.0
CA-2011-114321,08/20/11,08/25/11,Standard Class,NC-18535,40.24,0.92,0.0
CA-2011-114335,09/28/11,10/03/11,Standard Class,XP-21865,1348.352,24.95,0.2
CA-2011-114433,05/13/11,05/17/11,Standard Class,NP-18325,449.91,8.22,0.0
CA-2011-114510,03/14/11,03/19/11,Standard Class,JF-15295,42.72,1.96,0.0
CA-2011-114517,12/23/11,12/27/11,Standard Class,TH-21235,169.56,1.92,0.0
CA-2011-114643,06/13/11,06/17/11,Standard Class,FM-14215,43.56,2.33,0.0
CA-2011-114790,03/11/11,03/13/11,Second Class,FM-14215,44.82,1.95,0.0
CA-2011-115049,09/26/11,10/01/11,Standard Class,MM-17920,1692.064,338.4128,0.2
CA-2011-115056,05/02/11,05/02/11,Same Day,AR-10510,78.408,6.94,0.2
CA-2011-115084,10/18/11,10/22/11,Standard Class,LS-17200,3632.04,35.23,0.0
CA-2011-115133,09/26/11,09/30/11,Standard Class,DA-13450,6.304,0.33,0.2
CA-2011-115161,02/01/11,02/03/11,First Class,LC-17050,581.332,87.1998,0.2
CA-2011-115259,08/25/11,08/27/11,Second Class,RC-19960,71.928,3.3,0.2
CA-2011-115336,11/18/11,11/25/11,Standard Class,AB-10600,72.4,57.92,0.2
CA-2011-115357,08/06/11,08/11/11,Second Class,RF-19735,188.73,0.0,0.2
CA-2011-115791,01/17/11,01/19/11,Second Class,DL-13315,90.216,10.17,0.2
CA-2011-115812,06/09/11,06/14/11,Standard Class,BH-11710,55.512,1.19,0.2
CA-2011-115889,11/02/11,11/06/11,Standard Class,SH-20395,725.84,34.38,0.0
CA-2011-115973,11/24/11,11/26/11,First Class,NG-18430,2.624,0.42,0.2
CA-2011-115980,07/15/11,07/19/11,Standard Class,VW-21775,8.91,0.13,0.0
CA-2011-116190,07/26/11,08/01/11,Standard Class,SG-20470,2117.57,15.49,0.0
CA-2011-116239,03/04/11,03/04/11,Same Day,CL-12565,1774.5,74.5,0.0
CA-2011-116246,09/12/11,09/17/11,Second Class,LW-17215,22711.752,309.69,0.2
CA-2011-116407,11/15/11,11/21/11,Standard Class,JF-15190,12.672,0.37,0.2
CA-2011-116568,12/14/11,12/20/11,Standard Class,BM-11785,745.216,149.0432,0.2
CA-2011-116666,05/08/11,05/10/11,First Class,KT-16480,8999.85,276.7,0.2
CA-2011-116673,12/15/11,12/19/11,Second Class,JO-15280,12.32,0.32,0.0
CA-2011-116757,06/30/11,07/04/11,Standard Class,MS-17980,127.872,1.23,0.2
CA-2011-116785,04/26/11,04/30/11,Standard Class,MH-17290,25.2,1.8,0.0
CA-2011-116834,10/11/11,10/16/11,Standard Class,Dp-13240,698.17,3.12,0.0
CA-2011-116904,09/23/11,09/28/11,Standard Class,SC-20095,25.88,1.04,0.0
CA-2011-116932,07/21/11,07/25/11,Standard Class,ME-18010,496.0,7.53,0.0
CA-2011-117016,03/04/11,03/09/11,Standard Class,SC-20095,46.656,9.3312,0.2
CA-2011-117317,10/19/11,10/19/11,Same Day,JF-15490,40.32,2.39,0.0
CA-2011-117345,08/01/11,08/05/11,Standard Class,BF-10975,52.632,0.93,0.2
CA-2011-117429,10/07/11,10/13/11,Standard Class,MR-17545,649.6,7.88,0.2
CA-2011-117464,07/22/11,07/24/11,Second Class,NP-18325,46.08,1.92,0.0
CA-2011-117478,09/21/11,09/24/11,First Class,LH-16750,19.71,13.797,0.2
CA-2011-117639,05/21/11,05/25/11,Standard Class,MW-18235,1853.91,95.28,0.0
CA-2011-117709,05/04/11,05/08/11,Standard Class,PM-18940,187.2,2.49,0.0
CA-2011-117765,09/07/11,09/13/11,Standard Class,RB-19465,39.72,1.52,0.0
CA-2011-118192,01/14/11,01/19/11,Standard Class,MM-17920,261.856,1.46,0.2
CA-2011-118276,12/29/11,01/02/12,Standard Class,MG-17890,26.208,15.7248,0.2
CA-2011-118304,04/29/11,05/04/11,Standard Class,KH-16360,39.96,1.92,0.0
CA-2011-118339,03/17/11,03/24/11,Standard Class,BN-11515,118.08,0.9,0.0
CA-2011-118962,08/05/11,08/09/11,Standard Class,CS-12130,221.92,4.59,0.0
CA-2011-118976,04/28/11,05/03/11,Standard Class,MY-18295,3.15,0.25,0.0
CA-2011-119032,11/27/11,12/03/11,Standard Class,MS-17770,7.52,0.25,0.0
CA-2011-119144,11/16/11,11/18/11,First Class,JD-16150,1034.73,89.84,0.0
CA-2011-119151,11/25/11,11/29/11,Second Class,MP-18175,827.856,165.5712,0.2
CA-2011-119172,05/11/11,05/15/11,Standard Class,HD-14785,52.416,1.4,0.2
CA-2011-119375,11/17/11,11/22/11,Standard Class,YC-21895,288.75,5.68,0.0
CA-2011-119466,12/15/11,12/21/11,Standard Class,SP-20860,17.088,0.8,0.2
CA-2011-119529,11/03/11,11/05/11,Second Class,DM-13345,11.52,0.72,0.0
CA-2011-119977,10/08/11,10/13/11,Second Class,DN-13690,495.68,7.98,0.0
CA-2011-120096,07/04/11,07/07/11,First Class,KE-16420,64.864,6.83,0.2
CA-2011-120243,12/27/11,12/30/11,Second Class,AT-10435,46.24,1.06,0.0
CA-2011-120278,11/07/11,11/12/11,Standard Class,MS-17365,37.17,0.68,0.0
CA-2011-120411,09/20/11,09/23/11,First Class,SB-20185,22.24,2.13,0.2
CA-2011-120432,08/24/11,08/26/11,Second Class,DW-13585,76.5,4.37,0.0
CA-2011-120474,12/01/11,12/03/11,First Class,RP-19390,22462.72,487.15,0.0
CA-2011-120544,11/23/11,11/27/11,Standard Class,SS-20140,38.808,0.72,0.2
CA-2011-120670,11/02/11,11/06/11,Standard Class,JK-16120,7999.2,67.38,0.2
CA-2011-120768,12/19/11,12/21/11,Second Class,IM-15070,7.27,1.32,0.0
CA-2011-120775,10/03/11,10/07/11,Standard Class,RD-19930,9.856,0.71,0.2
CA-2011-120838,03/23/11,03/26/11,Second Class,PO-18865,660.8,34.62,0.0
CA-2011-120852,12/20/11,12/25/11,Standard Class,WB-21850,327.2,3.75,0.2
CA-2011-120887,09/27/11,10/03/11,Standard Class,TS-21205,262.62,0.0,0.2
CA-2011-120950,11/06/11,11/11/11,Standard Class,GA-14515,262.08,0.0,0.2
CA-2011-121006,11/10/11,11/16/11,Standard Class,SC-20020,38.52,0.93,0.0
CA-2011-121167,11/28/11,11/30/11,Second Class,MO-17500,34.496,6.8992,0.2
CA-2011-121286,11/04/11,11/08/11,Second Class,ON-18715,25.128,0.64,0.2
CA-2011-121573,11/03/11,11/07/11,Standard Class,SG-20605,3135.84,64.42,0.0
CA-2011-121629,11/28/11,12/02/11,Standard Class,BT-11680,4994.25,112.39,0.2
CA-2011-121664,05/06/11,05/10/11,Standard Class,HP-14815,1125.888,12.51,0.2
CA-2011-121727,08/19/11,08/24/11,Standard Class,JK-15625,21.44,0.6,0.2
CA-2011-121762,02/15/11,02/19/11,Standard Class,ML-17395,163.92,4.71,0.0
CA-2011-121769,04/08/11,04/12/11,Standard Class,JS-15880,172.11,17.12,0.2
CA-2011-122070,04/22/11,04/24/11,Second Class,AH-10030,1982.72,55.2,0.0
CA-2011-122217,11/24/11,11/29/11,Standard Class,HP-14815,555.75,6.61,0.0
CA-2011-122336,04/13/11,04/17/11,Second Class,JD-15895,71.424,1.14,0.2
CA-2011-122567,02/17/11,02/22/11,Standard Class,MN-17935,3.24,0.11,0.2
CA-2011-122588,11/25/11,11/27/11,Second Class,AR-10540,105.92,2.72,0.0
CA-2011-122609,11/12/11,11/18/11,Standard Class,DP-13000,255.968,7.17,0.2
CA-2011-122679,07/22/11,07/28/11,Standard Class,AB-10255,118.08,1.37,0.0
CA-2011-122749,12/03/11,12/09/11,Standard Class,NG-18430,1919.84,34.21,0.0
CA-2011-122882,09/07/11,09/13/11,Standard Class,SB-20290,64.784,1.99,0.2
CA-2011-122931,09/29/11,10/03/11,Standard Class,SM-20950,12.672,0.36,0.2
CA-2011-123064,06/30/11,07/02/11,First Class,RA-19915,20.992,0.98,0.2
CA-2011-123127,09/08/11,09/12/11,Standard Class,SP-20620,33.56,1.55,0.0
CA-2011-123225,07/11/11,07/14/11,First Class,MN-17935,20.736,1.17,0.2
CA-2011-123253,08/22/11,08/25/11,Second Class,DE-13255,3.912,0.93,0.2
CA-2011-123260,08/26/11,08/30/11,Standard Class,FM-14290,1414.4,9.53,0.0
CA-2011-123295,07/18/11,07/18/11,Same Day,AH-10120,1036.544,31.15,0.2
CA-2011-123316,10/13/11,10/17/11,Standard Class,SP-20545,23.256,0.71,0.2
CA-2011-123323,11/07/11,11/12/11,Standard Class,LH-16900,862.008,5.38,0.2
CA-2011-123344,09/24/11,09/29/11,Standard Class,JD-16060,847.84,0.0,0.2
