ProductID,Category,SubCategory,ProductName,Price
OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets11.54,2.0
OFF-PA-10001846,Office Supplies,Paper,Xerox 189911.56,2.0
OFF-PA-10003739,Office Supplies,Paper,Xerox 196911.56,2.0
OFF-PA-10000605,Office Supplies,Paper,Xerox 195011.56,2.0
OFF-AR-10000255,Office Supplies,Art,Newell 32811.68,2.0
OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters11.68,2.0
OFF-AR-10004078,Office Supplies,Art,Newell 31211.68,2.0
OFF-AR-10002221,Office Supplies,Art,12 Colored Short Pencils7.8,3.0
OFF-LA-10000262,Office Supplies,Labels,Avery 4947.83,3.0
OFF-FA-10003485,Office Supplies,Fasteners,Staples7.86,3.0
OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners23.65,1.0
OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders11.88,2.0
OFF-PA-10001947,Office Supplies,Paper,Xerox 197411.96,2.0
OFF-PA-10001184,Office Supplies,Paper,Xerox 190311.96,2.0
OFF-PA-10001593,Office Supplies,Paper,Xerox 194711.96,2.0
OFF-PA-10003971,Office Supplies,Paper,Xerox 196511.96,2.0
OFF-AR-10004999,Office Supplies,Art,Newell 31511.96,2.0
OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils7.98,3.0
FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames8.01,3.0
OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set8.34,3.0
OFF-AR-10001216,Office Supplies,Art,Newell 3398.34,3.0
OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs12.56,2.0
FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories12.56,2.0
OFF-LA-10000305,Office Supplies,Labels,Avery 49512.6,2.0
OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""12.7",2.0
OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders12.76,2.0
OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders8.52,3.0
OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit12.94,2.0
OFF-PA-10004782,Office Supplies,Paper,Xerox 22812.96,2.0
OFF-PA-10003172,Office Supplies,Paper,Xerox 199612.96,2.0
OFF-PA-10002005,Office Supplies,Paper,Xerox 22512.96,2.0
OFF-PA-10002552,Office Supplies,Paper,Xerox 195812.96,2.0
OFF-PA-10002365,Office Supplies,Paper,Xerox 196712.96,2.0
OFF-PA-10003953,Office Supplies,Paper,Xerox 21812.96,2.0
OFF-PA-10000289,Office Supplies,Paper,Xerox 21312.96,2.0
OFF-PA-10004621,Office Supplies,Paper,Xerox 21212.96,2.0
OFF-PA-10002001,Office Supplies,Paper,Xerox 198412.96,2.0
OFF-PA-10000223,Office Supplies,Paper,Xerox 200012.96,2.0
OFF-PA-10003349,Office Supplies,Paper,Xerox 195712.96,2.0
OFF-PA-10000552,Office Supplies,Paper,Xerox 20012.96,2.0
OFF-PA-10000788,Office Supplies,Paper,Xerox 21012.96,2.0
OFF-PA-10000304,Office Supplies,Paper,Xerox 199512.96,2.0
OFF-PA-10001534,Office Supplies,Paper,Xerox 23012.96,2.0
OFF-PA-10004735,Office Supplies,Paper,Xerox 190512.96,2.0
OFF-PA-10000232,Office Supplies,Paper,Xerox 197512.96,2.0
OFF-PA-10003177,Office Supplies,Paper,Xerox 199912.96,2.0
OFF-PA-10003441,Office Supplies,Paper,Xerox 22612.96,2.0
OFF-PA-10003363,Office Supplies,Paper,Xerox 20412.96,2.0
OFF-PA-10003848,Office Supplies,Paper,Xerox 199712.96,2.0
OFF-PA-10001293,Office Supplies,Paper,Xerox 194612.96,2.0
OFF-PA-10001166,Office Supplies,Paper,Xerox 212.96,2.0
OFF-PA-10001800,Office Supplies,Paper,Xerox 22012.96,2.0
OFF-PA-10003309,Office Supplies,Paper,Xerox 21112.96,2.0
OFF-PA-10000520,Office Supplies,Paper,Xerox 20112.96,2.0
OFF-AR-10003770,Office Supplies,Art,Newell 3408.64,3.0
OFF-AR-10004260,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener25.98,1.0
OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes13.08,2.0
OFF-PA-10003127,Office Supplies,Paper,Staples26.38,1.0
OFF-PA-10002254,Office Supplies,Paper,Xerox 188326.38,1.0
OFF-AR-10003394,Office Supplies,Art,Newell 3328.82,3.0
OFF-AR-10001227,Office Supplies,Art,Newell 3388.82,3.0
FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame26.48,1.0
OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors26.49,1.0
FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs13.28,2.0
FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair26.64,1.0
OFF-PA-10004285,Office Supplies,Paper,Xerox 195913.36,2.0
OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters13.36,2.0
OFF-PA-10002986,Office Supplies,Paper,Xerox 189813.36,2.0
FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock26.72",1.0
OFF-PA-10000743,Office Supplies,Paper,Xerox 197713.36,2.0
OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils8.94,3.0
OFF-FA-10002780,Office Supplies,Fasteners,Staples8.94,3.0
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma8.94,3.0
OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks6.72,4.0
OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards13.56,2.0
TEC-AC-10001445,Technology,Accessories,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink9.09,3.0
OFF-SU-10004737,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors13.68,2.0
FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock27.42,1.0
OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins13.96,2.0
TEC-AC-10002018,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse13.98,2.0
OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads9.42",3.0
OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""14.2",2.0
OFF-FA-10000840,Office Supplies,Fasteners,OIC Thumb-Tacks5.7,5.0
OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders9.54,3.0
TEC-PH-10001615,Technology,Phones,AT&T CL8221328.99,1.0
OFF-LA-10001934,Office Supplies,Labels,Avery 51614.62,2.0
OFF-LA-10002475,Office Supplies,Labels,Avery 51914.62,2.0
OFF-LA-10003077,Office Supplies,Labels,Avery 50014.62,2.0
OFF-PA-10001471,Office Supplies,Paper,Strathmore Photo Frame Cards14.62,2.0
TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H39029.29,1.0
OFF-AR-10004974,Office Supplies,Art,Newell 3429.84,3.0
OFF-AR-10001473,Office Supplies,Art,Newell 3139.84,3.0
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils9.84,3.0
TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black14.78",2.0
OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers29.74,1.0
OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils14.88",2.0
TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard29.99,1.0
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling29.99,1.0
TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand 29.99,1.0
FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays10.02,3.0
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories10.11,3.0
OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs30.4,1.0
OFF-LA-10001474,Office Supplies,Labels,Avery 47730.53,1.0
OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes15.28,2.0
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips10.23,3.0
OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips15.36,2.0
OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case30.98",1.0
OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum30.98,1.0
OFF-EN-10001539,Office Supplies,Envelopes,Staples15.56,2.0
OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips10.47,3.0
TEC-AC-10002370,Technology,Accessories,Maxell CD-R Discs7.88,4.0
OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages7.92,4.0
FUR-FU-10001940,Furniture,Furnishings,Staples15.92,2.0
OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener10.71,3.0
OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes10.86,3.0
OFF-BI-10002897,Office Supplies,Binders,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""11.01",3.0
OFF-EN-10003286,Office Supplies,Envelopes,Staples16.56,2.0
OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems33.29,1.0
OFF-SU-10001165,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors16.68,2.0
OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages16.68",2.0
FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps16.74,2.0
OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball11.22,3.0
OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors16.9",2.0
OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors17,2.0
OFF-FA-10002975,Office Supplies,Fasteners,Staples11.34,3.0
OFF-PA-10000350,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book17.12",2.0
OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red11.43",3.0
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers34.54,1.0
OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop34.58,1.0
OFF-BI-10002072,Office Supplies,Binders,Cardinal Slant-D Ring Binders17.38,2.0
OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings17.46,2.0
OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes17.48",2.0
OFF-PA-10000474,Office Supplies,Paper,Staples35.44,1.0
FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames11.82,3.0
OFF-ST-10003324,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit35.48,1.0
OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems17.76,2.0
OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors17.76,2.0
FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories8.92,4.0
OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener11.91,3.0
TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.017.9,2.0
OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips11.94,3.0
OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers35.89,1.0
TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive36.24,1.0
TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive36.32,1.0
TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB36.51,1.0
OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book18.54",2.0
OFF-AR-10001419,Office Supplies,Art,Newell 32512.39,3.0
OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles18.62,2.0
OFF-ST-10002562,Office Supplies,Storage,Staples18.76,2.0
TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone37.91,1.0
FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear37.93",1.0
OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders12.72,3.0
OFF-AR-10000634,Office Supplies,Art,Newell 32012.84,3.0
OFF-AR-10003504,Office Supplies,Art,Newell 34712.84,3.0
OFF-PA-10000130,Office Supplies,Paper,Xerox 19912.84,3.0
FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames19.54,2.0
OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II39.48,1.0
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote19.86,2.0
TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse39.89,1.0
OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""19.96",2.0
OFF-PA-10001763,Office Supplies,Paper,Xerox 189619.98,2.0
TEC-PH-10000376,Technology,Phones,Square Credit Card Reader19.98,2.0
TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter39.99,1.0
OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes20.12,2.0
OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors20.46,2.0
OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener40.97,1.0
OFF-PA-10000100,Office Supplies,Paper,Xerox 194540.99,1.0
OFF-PA-10001033,Office Supplies,Paper,Xerox 189340.99,1.0
OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book20.56",2.0
OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders13.71,3.0
TEC-PH-10004006,Technology,Phones,Panasonic KX - TS880B Telephone41.22,1.0
OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""20.62",2.0
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""20.7",2.0
OFF-LA-10001297,Office Supplies,Labels,Avery 47320.7,2.0
OFF-LA-10002043,Office Supplies,Labels,Avery 48920.7,2.0
OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity20.86",2.0
OFF-AR-10004062,Office Supplies,Art,Staples20.96,2.0
OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders14.04,3.0
TEC-AC-10003237,Technology,Accessories,Memorex Micro Travel Drive 4 GB21.2,2.0
TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset42.95,1.0
FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock43.13",1.0
FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock43.13",1.0
FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets43.31,1.0
OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders43.41,1.0
OFF-AR-10003631,Office Supplies,Art,Staples14.52,3.0
OFF-BI-10000088,Office Supplies,Binders,GBC Imprintable Covers21.96,2.0
OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors21.96,2.0
OFF-AR-10001954,Office Supplies,Art,Newell 33114.67,3.0
OFF-BI-10002049,Office Supplies,Binders,UniKeep View Case Binders14.67,3.0
OFF-PA-10002259,Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""22.38",2.0
OFF-PA-10002586,Office Supplies,Paper,Xerox 197014.94,3.0
OFF-PA-10000213,Office Supplies,Paper,Xerox 19814.94,3.0
OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels14.94,3.0
OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets14.94,3.0
TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset44.95,1.0
OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders22.58,2.0
OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders15.18,3.0
OFF-PA-10004530,Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels22.96,2.0
TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive22.96,2.0
FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets45.98,1.0
TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS55045.99,1.0
OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements23,2.0
OFF-AR-10000658,Office Supplies,Art,Newell 32423.1,2.0
OFF-AR-10003752,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner23.1,2.0
OFF-AR-10001446,Office Supplies,Art,Newell 30923.1,2.0
OFF-LA-10004689,Office Supplies,Labels,Avery 51211.56,4.0
OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils15.48,3.0
OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving46.51,1.0
OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes15.54,3.0
OFF-AR-10000914,Office Supplies,Art,Boston 16765 Mini Stand Up Battery Pencil Sharpener23.32,2.0
OFF-EN-10003134,Office Supplies,Envelopes,Staples23.36,2.0
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock46.94",1.0
OFF-PA-10004248,Office Supplies,Paper,Xerox 199015.84,3.0
TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink23.92,2.0
OFF-PA-10001357,Office Supplies,Paper,Xerox 188647.9,1.0
OFF-PA-10004327,Office Supplies,Paper,Xerox 191147.9,1.0
OFF-AR-10003477,Office Supplies,Art,4009 Highlighters8.04,6.0
OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor24.18,2.0
OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""16.14",3.0
FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases48.58,1.0
OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips16.2,3.0
OFF-EN-10004955,Office Supplies,Envelopes,Fashion Color Clasp Envelopes16.23,3.0
FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x1124.4,2.0
OFF-PA-10001878,Office Supplies,Paper,Xerox 189148.91,1.0
OFF-PA-10002923,Office Supplies,Paper,Xerox 194248.94,1.0
OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper48.94,1.0
OFF-PA-10000249,Office Supplies,Paper,Staples24.56,2.0
OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File24.56,2.0
OFF-PA-10001363,Office Supplies,Paper,Xerox 193324.56,2.0
OFF-PA-10004438,Office Supplies,Paper,Xerox 190724.56,2.0
OFF-LA-10002195,Office Supplies,Labels,Avery 48112.32,4.0
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office24.88,2.0
OFF-LA-10003537,Office Supplies,Labels,Avery 51525.06,2.0
OFF-LA-10004545,Office Supplies,Labels,Avery 5025.06,2.0
OFF-LA-10002762,Office Supplies,Labels,Avery 48525.06,2.0
OFF-AR-10004956,Office Supplies,Art,Newell 3316.74,3.0
OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages17.04",3.0
TEC-AC-10001101,Technology,Accessories,Sony 16GB Class 10 Micro SDHC R40 Memory Card25.78,2.0
OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors17.22,3.0
OFF-BI-10002393,Office Supplies,Binders,Binder Posts17.22,3.0
FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock51.94",1.0
TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset25.98,2.0
TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB26,2.0
OFF-BI-10004182,Office Supplies,Binders,Economy Binders10.4,5.0
OFF-PA-10002160,Office Supplies,Paper,Xerox 197817.34,3.0
OFF-BI-10002071,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings17.43,3.0
OFF-PA-10004665,Office Supplies,Paper,Advantus Motivational Note Cards26.2,2.0
OFF-AR-10003481,Office Supplies,Art,Newell 34813.12,4.0
OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad17.61,3.0
TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh52.99,1.0
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories17.67,3.0
OFF-AR-10002952,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners26.7,2.0
OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager26.86,2.0
OFF-PA-10002751,Office Supplies,Paper,Xerox 192017.94,3.0
OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes17.94,3.0
OFF-PA-10002245,Office Supplies,Paper,Xerox 189517.94,3.0
OFF-PA-10001801,Office Supplies,Paper,Xerox 19317.94,3.0
OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)17.94,3.0
OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders17.94,3.0
OFF-PA-10003022,Office Supplies,Paper,Xerox 199217.94,3.0
OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener17.97,3.0
OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets10.8,5.0
OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers54.48,1.0
OFF-AR-10000799,Office Supplies,Art,Col-Erase Pencils with Erasers18.24,3.0
OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders18.24,3.0
OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters18.24,3.0
FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame27.46,2.0
OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper54.96,1.0
FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock27.58,2.0
OFF-PA-10001977,Office Supplies,Paper,Xerox 19455.48,1.0
TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive27.88,2.0
OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements18.69,3.0
OFF-LA-10003148,Office Supplies,Labels,Avery 5118.9,3.0
OFF-LA-10000121,Office Supplies,Labels,Avery 4818.9,3.0
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame28.4,2.0
OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders57.23,1.0
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber28.84,2.0
